StationID,Date,Temperature,RelatHumidity,Rainfall,SolarRad,doy
1,2021-10-14,20.81875,84.22916666666667,1.5000000000000002,12.51,287
1,2021-10-15,13.864583333333334,93.47916666666669,1.5000000000000002,2.24,288
1,2021-10-16,12.679166666666667,79.22916666666667,0.0,12.56,289
1,2021-10-17,13.375,70.625,0.0,15.63,290
1,2021-10-18,15.670833333333334,74.20833333333333,0.0,15.32,291
1,2021-10-19,16.070833333333333,76.75,0.0,12.77,292
1,2021-10-20,15.402083333333332,74.70833333333333,0.0,12.45,293
1,2021-10-21,16.075,75.66666666666667,0.0,14.99,294
1,2021-10-22,17.397916666666667,66.875,0.0,16.01,295
1,2021-10-23,14.958333333333334,90.60416666666669,1.5000000000000002,2.76,296
1,2021-10-24,15.466666666666669,69.20833333333333,0.0,15.92,297
1,2021-10-25,19.141666666666666,56.25,0.0,16.04,298
1,2021-10-26,23.76875,56.0,0.0,15.6,299
1,2021-10-27,26.041666666666668,48.29166666666666,0.0,15.99,300
1,2021-10-28,23.977083333333336,55.520833333333336,0.0,16.18,301
1,2021-10-29,20.685416666666665,75.35416666666667,0.0,15.85,302
1,2021-10-30,22.120833333333334,78.77083333333333,0.0,15.21,303
1,2021-10-31,22.54375,80.35416666666667,0.0,14.96,304
1,2021-11-01,22.352083333333336,82.35416666666667,1.5000000000000002,13.39,305
1,2021-11-02,20.6625,87.5625,0.0,6.48,306
1,2021-11-03,18.945833333333333,91.8125,1.5000000000000002,7.31,307
1,2021-11-04,20.383333333333333,87.3125,0.2,13.96,308
1,2021-11-05,20.366666666666667,85.70833333333333,0.0,12.78,309
1,2021-11-06,15.2,85.125,0.0,7.36,310
1,2021-11-07,15.939583333333331,75.4375,0.0,15.48,311
1,2021-11-08,17.291666666666668,70.1875,0.0,16.83,312
1,2021-11-09,18.31875,71.45833333333333,0.0,14.99,313
1,2021-11-10,16.58723404255319,74.93617021276596,0.0,15.14,314
1,2021-11-11,16.410416666666666,74.125,0.0,15.99,315
1,2021-11-12,16.7125,72.25,0.0,16.64,316
1,2021-11-13,18.67708333333333,75.9375,0.0,16.27,317
1,2021-11-14,20.15625,77.83333333333333,0.4,9.33,318
1,2021-11-15,23.20208333333333,72.41666666666667,0.4,11.28,319
1,2021-11-16,20.839583333333334,84.54166666666667,1.5000000000000002,6.68,320
1,2021-11-17,13.84375,82.27083333333333,1.5000000000000002,8.98,321
1,2021-11-18,15.195833333333333,71.54166666666667,0.0,16.86,322
1,2021-11-19,18.441666666666663,68.08333333333333,0.0,17.07,323
1,2021-11-20,21.44375,60.208333333333336,0.0,16.64,324
1,2021-11-21,25.289583333333336,48.520833333333336,0.0,16.62,325
1,2021-11-22,26.58333333333333,51.583333333333336,0.0,16.68,326
1,2021-11-23,18.641666666666666,62.083333333333336,0.0,16.56,327
1,2021-11-24,19.81875,60.54166666666666,0.0,17.41,328
1,2021-11-25,19.35833333333333,81.60416666666667,1.5000000000000002,8.02,329
1,2021-11-26,19.08125,94.27083333333331,1.5000000000000002,4.63,330
1,2021-11-27,20.10833333333333,88.14583333333333,0.6000000000000001,8.82,331
1,2021-11-28,19.60625,89.9375,1.0,4.18,332
1,2021-11-29,18.1,87.10416666666667,1.5000000000000002,7.49,333
1,2021-11-30,18.497916666666665,81.9375,0.0,8.74,334
1,2021-12-01,17.758333333333333,81.60416666666667,0.0,9.9,335
1,2021-12-02,17.45625,75.39583333333333,0.0,16.29,336
1,2021-12-03,18.777083333333334,75.95833333333333,0.0,15.04,337
1,2021-12-04,19.985416666666666,82.5,0.0,11.68,338
1,2021-12-05,20.53333333333333,81.4375,0.0,14.61,339
1,2021-12-06,20.0125,78.54166666666667,0.0,15.62,340
1,2021-12-07,19.125,76.60416666666667,0.0,15.63,341
1,2021-12-08,19.110416666666666,71.8125,0.0,17.6,342
1,2021-12-09,18.685416666666665,76.97916666666667,0.0,11.28,343
1,2021-12-10,19.3125,72.4375,0.0,17.5,344
1,2021-12-11,21.116666666666667,69.22916666666667,0.0,16.66,345
1,2021-12-12,23.354166666666668,70.0625,1.5000000000000002,16.6,346
1,2021-12-13,23.9125,74.20833333333333,0.2,7.77,347
1,2021-12-14,18.464583333333334,92.77083333333331,1.5000000000000002,5.86,348
1,2021-12-15,19.091666666666665,93.52083333333331,0.4,5.53,349
1,2021-12-16,21.445833333333336,85.02083333333333,0.0,11.2,350
1,2021-12-17,20.508333333333333,84.20833333333333,0.0,14.72,351
1,2021-12-18,20.372916666666665,80.97916666666667,0.0,13.22,352
1,2021-12-19,22.75,77.875,0.0,17.23,353
1,2021-12-20,24.227083333333336,71.47916666666667,0.0,17.09,354
1,2021-12-21,21.95,80.58333333333333,0.0,11.36,355
1,2021-12-22,21.422916666666666,74.20833333333333,0.0,17.25,356
1,2021-12-23,20.120833333333334,72.91666666666667,0.0,17.27,357
1,2021-12-24,20.960416666666667,71.83333333333333,0.0,17.54,358
1,2021-12-25,23.3,69.25,0.0,15.85,359
1,2021-12-26,23.04375,64.625,0.0,16.59,360
1,2021-12-27,23.116666666666664,65.8125,0.0,16.01,361
1,2021-12-28,22.92708333333333,63.833333333333336,0.0,17.82,362
1,2021-12-29,23.34583333333333,65.45833333333333,0.0,17.52,363
1,2021-12-30,24.852083333333336,71.58333333333333,0.0,16.74,364
1,2021-12-31,25.04583333333333,73.39583333333333,0.0,14.57,365
1,2022-01-01,26.04583333333333,65.5,0.0,16.98,1
1,2022-01-02,22.1625,83.33333333333333,0.0,4.82,2
1,2022-01-03,26.53333333333333,69.83333333333333,0.0,16.48,3
1,2022-01-04,25.075,78.02083333333333,0.0,14.79,4
1,2022-01-05,20.68958333333333,75.58333333333333,0.0,11.5,5
1,2022-01-06,19.2875,73.1875,0.0,15.43,6
1,2022-01-07,19.83333333333333,71.60416666666667,0.0,14.99,7
1,2022-01-08,20.76458333333333,72.08333333333333,0.0,15.91,8
1,2022-01-09,21.9125,69.4375,0.0,17.57,9
1,2022-01-10,23.004166666666663,71.20833333333333,0.0,17.68,10
1,2022-01-11,25.23125,61.458333333333336,0.0,17.62,11
1,2022-01-12,24.227777777777774,68.36111111111111,0.0,9.61,12
1,2022-01-13,26.110416666666666,65.58333333333333,0.0,17.15,13
1,2022-01-14,24.65,74.0,0.0,5.4,14
1,2022-01-15,29.55,64.47916666666667,0.0,15.33,15
1,2022-01-16,27.23333333333333,77.79166666666667,0.0,10.4,16
1,2022-01-17,23.33333333333333,91.95833333333331,1.5000000000000002,3.43,17
1,2022-01-18,24.383333333333336,86.29166666666667,0.0,11.65,18
1,2022-01-19,27.866666666666664,76.25,0.0,14.54,19
1,2022-01-20,26.98958333333333,79.10416666666667,1.5000000000000002,9.07,20
1,2022-01-21,27.31041666666667,79.5625,0.0,15.53,21
1,2022-01-22,28.46666666666667,77.72916666666667,0.0,15.84,22
1,2022-01-23,27.5625,80.47916666666667,1.5000000000000002,9.81,23
1,2022-01-24,26.0,85.3125,1.5000000000000002,12.89,24
1,2022-01-25,26.602083333333336,77.6875,0.0,15.36,25
1,2022-01-26,24.995833333333334,87.79166666666667,1.5000000000000002,6.68,26
1,2022-01-27,21.13958333333333,80.22916666666667,0.2,15.29,27
1,2022-01-28,19.516666666666666,75.70833333333333,0.0,14.93,28
1,2022-01-29,19.98333333333333,73.70833333333333,0.0,15.49,29
1,2022-01-30,21.304166666666667,77.1875,0.0,15.58,30
1,2022-01-31,22.714583333333334,73.97916666666667,0.0,16.6,31
1,2022-02-01,21.433333333333334,72.45833333333333,0.0,15.8,32
1,2022-02-02,24.74791666666667,71.54166666666667,0.0,16.61,33
1,2022-02-03,24.18541666666667,80.9375,1.5000000000000002,12.27,34
1,2022-02-04,23.104166666666668,88.5,1.5000000000000002,8.48,35
1,2022-02-05,23.83125,81.72916666666667,0.0,9.67,36
1,2022-02-06,18.19375,76.54166666666667,0.0,9.79,37
1,2022-02-07,17.720833333333335,73.47916666666667,0.0,12.71,38
1,2022-02-08,18.527083333333334,76.79166666666667,0.0,12.67,39
1,2022-02-09,20.104166666666668,73.91666666666667,0.0,16.14,40
1,2022-02-10,21.84166666666667,76.14583333333333,0.0,16.29,41
1,2022-02-11,22.86875,81.97916666666667,1.5000000000000002,12.9,42
1,2022-02-12,21.31458333333333,91.60416666666669,0.2,3.55,43
1,2022-02-13,18.4625,73.39583333333333,0.0,15.45,44
1,2022-02-14,20.03333333333333,62.708333333333336,0.0,16.28,45
1,2022-02-15,23.32708333333333,57.3125,0.0,16.03,46
1,2022-02-16,23.352083333333336,69.60416666666667,0.0,16.03,47
1,2022-02-17,23.84166666666667,68.27083333333333,0.0,15.07,48
1,2022-02-18,22.352083333333336,76.14583333333333,0.0,15.19,49
1,2022-02-19,22.84375,73.5625,0.0,14.79,50
1,2022-02-20,21.835416666666664,78.6875,0.4,6.42,51
1,2022-02-21,23.59583333333333,74.14583333333333,0.0,11.0,52
1,2022-02-22,22.425,72.0,0.0,12.52,53
1,2022-02-23,22.27083333333333,73.04166666666667,0.0,15.32,54
1,2022-02-24,23.73125,74.35416666666667,0.0,12.13,55
1,2022-02-25,25.0125,76.47916666666667,0.0,12.34,56
1,2022-02-26,26.522916666666664,72.08333333333333,0.0,13.3,57
1,2022-02-27,22.852083333333336,91.5,1.5000000000000002,2.19,58
1,2022-02-28,20.75625,95.95833333333331,1.5000000000000002,1.72,59
1,2022-03-01,20.85,80.41666666666667,0.0,14.77,60
1,2022-03-02,22.74791666666667,70.9375,0.0,15.0,61
1,2022-03-03,23.402083333333334,71.04166666666667,0.0,13.59,62
1,2022-03-04,24.589583333333334,76.70833333333333,0.0,11.56,63
1,2022-03-05,24.402083333333334,83.27083333333333,1.5000000000000002,10.69,64
1,2022-03-06,22.77083333333333,91.75,0.4,4.73,65
1,2022-03-07,21.61875,92.35416666666669,1.5000000000000002,4.33,66
1,2022-03-08,20.725,77.47916666666667,0.0,13.15,67
1,2022-03-09,21.370833333333334,89.25,0.0,6.46,68
1,2022-03-10,20.83333333333333,90.25,1.5000000000000002,6.78,69
1,2022-03-11,18.34583333333333,79.45833333333333,0.0,9.54,70
1,2022-03-12,16.804166666666667,74.83333333333333,0.0,12.92,71
1,2022-03-13,16.802083333333332,81.75,0.0,7.22,72
1,2022-03-14,18.297916666666666,88.27083333333333,1.0,5.73,73
1,2022-03-15,20.166666666666668,79.45833333333333,0.0,10.63,74
1,2022-03-16,22.23958333333333,82.02083333333333,0.0,13.09,75
1,2022-03-17,22.43958333333333,76.33333333333333,0.0,12.41,76
1,2022-03-18,21.852083333333336,84.33333333333333,0.0,9.05,77
1,2022-03-19,14.791666666666666,78.45833333333333,0.0,11.66,78
1,2022-03-20,14.085416666666667,71.58333333333333,0.0,13.22,79
1,2022-03-21,17.041666666666668,77.375,0.0,12.71,80
1,2022-03-22,19.88958333333333,81.72916666666667,0.6000000000000001,8.6,81
1,2022-03-23,20.98125,90.25,1.5000000000000002,5.2,82
1,2022-03-24,20.747916666666665,85.89583333333333,0.0,8.49,83
1,2022-03-25,14.870833333333332,75.72916666666667,0.0,7.81,84
1,2022-03-26,16.55,87.29166666666667,0.2,3.72,85
1,2022-03-27,19.2375,78.66666666666667,0.0,11.33,86
1,2022-03-28,20.977083333333333,65.47916666666667,0.0,12.52,87
1,2022-03-29,22.20833333333333,77.47916666666667,1.5000000000000002,10.72,88
1,2022-03-30,14.0375,75.22916666666667,1.5000000000000002,8.44,89
1,2022-03-31,12.173958333333331,74.125,0.0,12.34,90
1,2022-10-01,14.708333333333334,86.35416666666667,0.0,9.29,274
1,2022-10-02,14.3875,82.04166666666667,0.0,10.93,275
1,2022-10-03,12.879166666666668,75.75,0.0,14.3,276
1,2022-10-04,13.14375,77.625,0.0,14.15,277
1,2022-10-05,16.070833333333333,77.14583333333333,0.0,13.54,278
1,2022-10-06,15.627083333333331,94.5625,1.5000000000000002,2.79,279
1,2022-10-07,15.56875,79.375,0.0,12.0,280
1,2022-10-08,17.150000000000002,68.70833333333333,0.6000000000000001,14.33,281
1,2022-10-09,12.173958333333331,70.91666666666667,0.0,13.14,282
1,2022-10-10,12.173958333333331,74.0625,0.0,13.48,283
1,2022-10-11,14.847916666666668,94.625,1.5000000000000002,5.06,284
1,2022-10-12,15.252083333333331,80.8125,0.2,12.05,285
1,2022-10-13,16.295833333333334,67.54166666666667,0.0,14.62,286
1,2022-10-14,12.173958333333331,75.45833333333333,0.0,13.71,287
1,2022-10-15,14.245833333333332,82.60416666666667,0.0,8.91,288
1,2022-10-16,15.825,87.5,0.8,10.02,289
1,2022-10-17,14.941666666666668,92.77083333333331,0.8,8.32,290
1,2022-10-18,16.502083333333335,91.39583333333331,0.2,10.61,291
1,2022-10-19,18.87708333333333,85.58333333333333,0.0,14.26,292
1,2022-10-20,18.554166666666667,85.83333333333333,1.5000000000000002,11.13,293
1,2022-10-21,16.041666666666668,92.64583333333331,1.5000000000000002,4.78,294
1,2022-10-22,16.641666666666666,84.20833333333333,0.6000000000000001,8.69,295
1,2022-10-23,14.704166666666667,83.10416666666667,0.0,11.35,296
1,2022-10-24,17.016666666666666,80.22916666666667,0.0,13.7,297
1,2022-10-25,17.497916666666665,79.16666666666667,0.0,14.98,298
1,2022-10-26,17.84375,87.52083333333333,1.5000000000000002,6.58,299
1,2022-10-27,18.941666666666663,69.20833333333333,0.0,15.94,300
1,2022-10-28,20.879166666666663,53.35416666666666,0.0,16.33,301
1,2022-10-29,23.589583333333334,65.64583333333333,0.0,15.33,302
1,2022-10-30,20.45208333333333,85.25,1.5000000000000002,7.62,303
1,2022-10-31,12.173958333333331,76.70833333333333,1.0,9.83,304
1,2022-11-01,12.173958333333331,70.91666666666667,0.0,16.04,305
1,2022-11-02,13.229166666666666,65.1875,0.0,16.73,306
1,2022-11-03,15.7125,65.6875,0.0,16.63,307
1,2022-11-04,14.09375,76.10416666666667,0.0,10.74,308
1,2022-11-05,16.454166666666666,78.85416666666667,0.0,16.14,309
1,2022-11-06,16.53125,79.02083333333333,0.0,14.86,310
1,2022-11-07,16.056250000000002,75.4375,0.0,14.82,311
1,2022-11-08,16.464583333333334,75.64583333333333,0.0,16.66,312
1,2022-11-09,16.90625,77.41666666666667,0.0,16.18,313
1,2022-11-10,18.652083333333334,77.52083333333333,0.0,16.26,314
1,2022-11-11,19.152083333333334,79.20833333333333,0.0,12.29,315
1,2022-11-12,20.804166666666667,82.79166666666667,0.0,13.85,316
1,2022-11-13,19.6625,92.14583333333331,1.5000000000000002,4.65,317
1,2022-11-14,17.647916666666667,91.02083333333331,1.5000000000000002,8.3,318
